ts,yaw,pitch,roll
50369,-5.5524664,14.163482,2.3361025
50385,-5.532723,14.354258,2.3012717
50417,-5.597155,14.257168,2.378315
50432,-5.3602633,14.299706,2.329855
50448,-5.471958,14.327493,2.3237808
50464,-5.595605,14.4589615,2.3515851
50496,-5.518232,14.5159,2.4792297
50512,-5.542195,14.578959,2.5710664
50528,-5.455096,14.542612,2.5105577
50544,-5.654285,14.408559,2.6023402
50576,-5.5381713,14.315363,2.5335786
50592,-5.4529476,14.388597,2.4065506
50608,-5.529174,14.387204,2.5218773
50624,-5.6671915,14.366768,2.588601
50656,-5.5815,14.535573,2.5126016
50672,-5.6535034,14.640924,2.5507016
50688,-5.780936,14.445585,2.3709822
50704,-5.6249166,14.434647,2.3450642
50736,-5.651717,14.369168,2.376925
50753,-5.6392846,14.544053,2.4075468
50769,-5.658602,14.622376,2.441227
50785,-5.783097,14.51666,2.4522789
50816,-5.9597526,14.992543,2.4877977
50832,-5.8636823,15.0573635,2.5511184
50848,-5.883843,15.096555,2.5572708
50864,-6.065514,14.830136,2.5754216
50896,-6.3646493,14.253574,2.5191243
50912,-6.3141456,14.391268,2.574487
50928,-6.5224004,14.426573,2.4759586
50944,-6.4672914,15.673586,2.6369731
50976,-6.420348,16.540962,2.7326918
50992,-6.5690665,16.471222,2.7300029
51008,-6.7903166,15.39658,2.575906
51024,-6.535074,15.068341,2.6528862
51056,-6.6026163,14.731395,2.7214305
51072,-6.686888,14.320285,2.7756014
51088,-6.7304177,14.37393,2.802249
51105,-6.9981637,14.302161,2.9204812
51137,-6.921979,14.231303,2.9858298
51153,-7.1952367,14.299952,3.2516844
51169,-7.0376277,14.499683,3.2666967
51184,-7.0348096,14.562117,3.3184693
51216,-7.247351,14.366581,3.3284972
51232,-7.4018674,14.605078,3.33522
51248,-7.488396,14.885094,3.3429127
51264,-7.4037232,14.825217,3.3034337
51296,-7.381597,14.819065,3.2622344
51312,-7.4001417,15.022977,3.3428175
51328,-7.277922,14.953735,3.2502296
51344,-7.1303654,15.113716,3.3313832
51376,-6.911709,15.273511,3.2489836
51392,-6.9549046,15.312144,3.3545775
51408,-6.8727574,15.372329,3.3969557
51424,-6.9471173,15.654142,3.4968069
51456,-7.0203524,15.647121,3.4638906
51472,-7.1273413,15.676912,3.4780638
51488,-7.298225,15.5989065,3.4703329
51505,-7.3729396,15.827231,3.49428
51537,-7.418344,15.727719,3.4752424
51553,-7.451915,15.885667,3.522319
51568,-7.53045,16.021074,3.583567
51584,-7.2621617,15.865561,3.586369
51616,-7.2590537,15.922097,3.6120942
51632,-7.3613787,16.470144,3.650696
51648,-7.336083,16.662155,3.5918574
51664,-7.320925,15.6484785,3.4311666
51696,-7.1811113,15.545768,3.3848906
51712,-7.0976324,15.460565,3.329647
51728,-7.0311604,15.574407,3.2356973
51744,-7.1892605,15.531745,3.1929183
51776,-7.11054,15.656838,3.16179
51792,-6.964198,16.146421,3.2005692
51808,-6.8510704,16.441387,3.2179441
51824,-6.8708105,16.543829,3.081711
51856,-6.8107142,16.285595,2.9985404
51873,-6.900205,16.659945,3.0669556
51889,-6.8092585,16.273924,2.9686685
51905,-6.595512,15.726491,2.9075558
51936,-6.593271,15.588983,2.883632
51952,-6.559561,15.159064,2.7347503
51968,-6.53575,14.624055,2.7582984
51984,-6.595756,14.417894,2.797423
52016,-6.467731,14.200959,2.808374
52032,-6.3083525,14.205265,2.782235
52048,-6.2960973,14.334439,2.6895816
52064,-6.3304114,14.45645,2.7461975
52096,-6.3710775,14.274972,2.870567
52112,-6.526461,14.533176,2.8404527
52128,-6.600646,14.602506,2.887155
52144,-6.454393,14.455605,2.8079076
52176,-6.5340466,14.451414,2.8340013
52192,-6.4353795,14.302978,2.7926211
52208,-6.5844893,13.928943,2.7394536
52225,-6.573322,14.34042,2.6407776
52256,-6.6467056,14.357716,2.677711
52273,-6.4182973,14.30824,2.7242665
52289,-6.712597,14.460702,2.8176405
52304,-6.408741,14.8153925,2.8933163
52336,-6.419995,15.005828,2.9725115
52352,-6.5269485,15.85119,3.1238847
52368,-6.622526,15.631509,3.1281967
52384,-6.8127556,16.044834,3.200931
52416,-6.8658543,16.195047,3.2432609
52432,-6.8273544,16.281519,3.1806183
52448,-6.7466216,16.183561,3.2269197
52464,-6.728252,15.899742,3.1860201
52496,-6.536088,15.489905,3.16536
52512,-6.7704163,15.07288,3.1836798
52528,-6.7569413,14.694568,3.1726582
52544,-6.75862,14.2244835,3.1809146
52576,-6.6172395,14.1357155,3.1991289
52592,-6.469815,14.052528,3.0376859
52608,-6.5870843,14.113753,3.0641086
52625,-6.558289,14.1546955,3.1364355
52657,-6.562408,14.265186,3.1143117
52673,-6.5791936,14.700556,3.1194274
52688,-6.578682,14.930562,3.1848211
52704,-6.4981313,15.009043,3.0886924
52736,-6.530034,15.306308,3.2087965
52752,-6.5201006,15.324999,3.2433984
52768,-6.299238,15.413092,3.234825
52784,-6.485593,15.384335,3.3206785
52816,-6.627657,15.500622,3.4061244
52832,-6.534935,15.403076,3.4088562
52848,-6.4908776,15.211678,3.3894672
52864,-6.6239486,15.347511,3.3656769
52896,-6.744292,15.102651,3.3124285
52912,-6.596246,15.007852,3.2656293
52928,-6.5669913,14.899441,3.2785072
52944,-6.5585155,14.922424,3.2145813
52976,-6.459272,15.248615,3.1432276
52992,-6.463566,15.085635,3.1614175
53009,-6.3056602,15.089566,3.0567017
53025,-6.3479667,15.424547,3.0364897
53056,-6.4093685,15.529731,3.1364841
53072,-6.3245454,15.525076,3.0429077
53088,-6.313696,15.558959,3.0091817
53104,-6.2967844,15.404598,2.9777803
53136,-6.4035916,15.214136,2.9385087
53152,-6.378116,15.172339,2.9367604
53168,-6.3447733,15.137184,2.8587654
53184,-6.4485784,14.930877,2.8509858
53216,-6.5461607,14.85318,2.8079586
53232,-6.5941916,14.831504,2.917912
53248,-6.378285,14.818316,2.8357563
53264,-6.319847,14.647209,2.8286424
53296,-6.3080707,14.694052,2.8052661
53312,-6.223331,14.374776,2.7364988
53328,-6.194392,14.371301,2.7296243
53344,-6.270819,14.265731,2.6342628
53376,-6.1920547,14.144394,2.6514103
53393,-6.132929,14.170542,2.6644475
53409,-6.248111,14.016193,2.5777457
53424,-6.353781,14.153045,2.6640584
53456,-6.319486,14.165989,2.6192353
53472,-6.3938646,14.060554,2.6049678
53488,-6.1610203,13.872252,2.573372
53504,-6.1424317,13.973921,2.5231595
53536,-6.179066,13.859519,2.5175073
